deck_id	deck_skeleton_id	archetype_id	scope	route_type	battle_type	tier	variant_index	deck_variant_role	card_slot_index	slot_role	card_id	card_class	card_weapon_style	card_rarity	card_tactic_role	card_deck_role	card_power_budget	card_budget_delta	preferred_distance_min	preferred_distance_max	selection_score	selection_reason	required_card_tags	forbidden_card_tags	card_tags	source_card_pool	notes
enemy_shield_blademan_aggressive	enemy_shield_blademan_aggressive	shield_blademan	big_map_normal	common	normal	basic	3	aggressive	1	attack	blade_close_slash	attack	blademaster	common	approach	attack	5	1	1	2	114.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_approach,role_counter,variant_aggressive,weapon_blademaster	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_approach,deck_attack,ai_close_in	generated_card_pool.tsv	
enemy_shield_blademan_aggressive	enemy_shield_blademan_aggressive	shield_blademan	big_map_normal	common	normal	basic	3	aggressive	2	attack	blade_follow_step	attack	blademaster	uncommon	pressure	attack	6	-2	1	2	110.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	role_approach,role_counter,variant_aggressive,weapon_blademaster	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_pressure,deck_attack,ai_stick	generated_card_pool.tsv	
enemy_shield_blademan_aggressive	enemy_shield_blademan_aggressive	shield_blademan	big_map_normal	common	normal	basic	3	aggressive	3	attack	blade_close_slash	attack	blademaster	common	approach	attack	5	1	1	2	102.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit,repeat_penalty	role_approach,role_counter,variant_aggressive,weapon_blademaster	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_approach,deck_attack,ai_close_in	generated_card_pool.tsv	
enemy_shield_blademan_aggressive	enemy_shield_blademan_aggressive	shield_blademan	big_map_normal	common	normal	basic	3	aggressive	4	attack	blade_follow_step	attack	blademaster	uncommon	pressure	attack	6	-2	1	2	98.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit,repeat_penalty	role_approach,role_counter,variant_aggressive,weapon_blademaster	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_pressure,deck_attack,ai_stick	generated_card_pool.tsv	
enemy_shield_blademan_aggressive	enemy_shield_blademan_aggressive	shield_blademan	big_map_normal	common	normal	basic	3	aggressive	5	guard	blade_counter_cut	guard	blademaster	uncommon	counter	guard	7	-1	1	2	120.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	role_approach,role_counter,variant_aggressive,weapon_blademaster	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_counter,deck_guard,ai_counter	generated_card_pool.tsv	
enemy_shield_blademan_aggressive	enemy_shield_blademan_aggressive	shield_blademan	big_map_normal	common	normal	basic	3	aggressive	6	guard	blade_inside_guard	guard	blademaster	common	guard	guard	5	1	1	2	116.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	role_approach,role_counter,variant_aggressive,weapon_blademaster	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_guard,deck_guard,ai_stabilize	generated_card_pool.tsv	
enemy_shield_blademan_aggressive	enemy_shield_blademan_aggressive	shield_blademan	big_map_normal	common	normal	basic	3	aggressive	7	movement	blade_quick_entry	movement	blademaster	common	approach	movement	4	0	1	2	114.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_approach,role_counter,variant_aggressive,weapon_blademaster	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_approach,deck_movement,ai_setup	generated_card_pool.tsv	
enemy_shield_blademan_aggressive	enemy_shield_blademan_aggressive	shield_blademan	big_map_normal	common	normal	basic	3	aggressive	8	posture_break	blade_opening_break	posture_break	blademaster	uncommon	break	posture_break	6	-2	1	2	100.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_approach,role_counter,variant_aggressive,weapon_blademaster	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_break,deck_posture_break,ai_break_open	generated_card_pool.tsv	
enemy_shield_blademan_aggressive	enemy_shield_blademan_aggressive	shield_blademan	big_map_normal	common	normal	basic	3	aggressive	9	tempo	blade_tempo_feint	tempo	blademaster	uncommon	combo_bridge	tempo	5	1	1	2	102.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_approach,role_counter,variant_aggressive,weapon_blademaster	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_tempo,deck_tempo,ai_setup	generated_card_pool.tsv	
enemy_shield_blademan_aggressive	enemy_shield_blademan_aggressive	shield_blademan	big_map_normal	common	normal	basic	3	aggressive	10	combo	blade_dual_cut_chain	combo	blademaster	rare	burst	combo	7	-5	1	2	101.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match	role_approach,role_counter,variant_aggressive,weapon_blademaster	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_burst,deck_combo,ai_burst	generated_card_pool.tsv	
enemy_scout_footwork_basic	enemy_scout_footwork_basic	scout_footwork	big_map_normal	common	normal	advanced	1	basic	1	attack	footwork_evade_cut	attack	footwork	uncommon	counter	attack	6	2	1	3	102.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_movement,role_tempo,variant_basic,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_counter,deck_attack,ai_evade	generated_card_pool.tsv	
enemy_scout_footwork_basic	enemy_scout_footwork_basic	scout_footwork	big_map_normal	common	normal	advanced	1	basic	2	attack	generic_forward_press	attack	generic	common	pressure	attack	4	0	1	3	91.00	role_match,generic_fallback,distance_match,tactic_match,rarity_fit	role_movement,role_tempo,variant_basic,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_generic,role_pressure,deck_attack,ai_press	generated_card_pool.tsv	
enemy_scout_footwork_basic	enemy_scout_footwork_basic	scout_footwork	big_map_normal	common	normal	advanced	1	basic	3	guard	footwork_guard_drift	guard	footwork	common	guard	guard	4	0	1	3	104.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_movement,role_tempo,variant_basic,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_guard,deck_guard,ai_evade	generated_card_pool.tsv	
enemy_scout_footwork_basic	enemy_scout_footwork_basic	scout_footwork	big_map_normal	common	normal	advanced	1	basic	4	movement	footwork_circle_step	movement	footwork	common	control	movement	3	3	1	3	117.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	role_movement,role_tempo,variant_basic,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_movement,deck_movement,ai_angle	generated_card_pool.tsv	
enemy_scout_footwork_basic	enemy_scout_footwork_basic	scout_footwork	big_map_normal	common	normal	advanced	1	basic	5	movement	footwork_reverse_slide	movement	footwork	common	retreat	movement	3	3	1	3	109.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	role_movement,role_tempo,variant_basic,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_retreat,deck_movement,ai_evade	generated_card_pool.tsv	
enemy_scout_footwork_basic	enemy_scout_footwork_basic	scout_footwork	big_map_normal	common	normal	advanced	1	basic	6	movement	footwork_circle_step	movement	footwork	common	control	movement	3	3	1	3	105.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit,repeat_penalty	role_movement,role_tempo,variant_basic,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_movement,deck_movement,ai_angle	generated_card_pool.tsv	
enemy_scout_footwork_basic	enemy_scout_footwork_basic	scout_footwork	big_map_normal	common	normal	advanced	1	basic	7	posture_break	footwork_low_break	posture_break	footwork	uncommon	break	posture_break	3	-1	1	3	104.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_movement,role_tempo,variant_basic,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_break,deck_posture_break,ai_trip	generated_card_pool.tsv	
enemy_scout_footwork_basic	enemy_scout_footwork_basic	scout_footwork	big_map_normal	common	normal	advanced	1	basic	8	tempo	footwork_tempo_steal	tempo	footwork	uncommon	tempo	tempo	5	1	1	3	112.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_movement,role_tempo,variant_basic,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_tempo,deck_tempo,ai_steal	generated_card_pool.tsv	
enemy_scout_footwork_basic	enemy_scout_footwork_basic	scout_footwork	big_map_normal	common	normal	advanced	1	basic	9	tempo	footwork_tempo_steal	tempo	footwork	uncommon	tempo	tempo	5	1	1	3	100.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit,repeat_penalty	role_movement,role_tempo,variant_basic,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_tempo,deck_tempo,ai_steal	generated_card_pool.tsv	
enemy_scout_footwork_basic	enemy_scout_footwork_basic	scout_footwork	big_map_normal	common	normal	advanced	1	basic	10	special	footwork_special_flow	special	footwork	special	combo_bridge	special	6	-2	1	3	90.00	role_match,weapon_match,required_tag_match,distance_match	role_movement,role_tempo,variant_basic,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_combo_bridge,deck_special,ai_flow	generated_card_pool.tsv	
enemy_scout_footwork_advanced	enemy_scout_footwork_advanced	scout_footwork	big_map_normal	common	normal	advanced	2	advanced	1	attack	footwork_evade_cut	attack	footwork	uncommon	counter	attack	6	2	1	3	102.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_movement,role_tempo,variant_advanced,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_counter,deck_attack,ai_evade	generated_card_pool.tsv	
enemy_scout_footwork_advanced	enemy_scout_footwork_advanced	scout_footwork	big_map_normal	common	normal	advanced	2	advanced	2	attack	generic_forward_press	attack	generic	common	pressure	attack	4	0	1	3	91.00	role_match,generic_fallback,distance_match,tactic_match,rarity_fit	role_movement,role_tempo,variant_advanced,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_generic,role_pressure,deck_attack,ai_press	generated_card_pool.tsv	
enemy_scout_footwork_advanced	enemy_scout_footwork_advanced	scout_footwork	big_map_normal	common	normal	advanced	2	advanced	3	attack	footwork_evade_cut	attack	footwork	uncommon	counter	attack	6	2	1	3	90.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit,repeat_penalty	role_movement,role_tempo,variant_advanced,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_counter,deck_attack,ai_evade	generated_card_pool.tsv	
enemy_scout_footwork_advanced	enemy_scout_footwork_advanced	scout_footwork	big_map_normal	common	normal	advanced	2	advanced	4	guard	footwork_guard_drift	guard	footwork	common	guard	guard	4	0	1	3	104.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_movement,role_tempo,variant_advanced,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_guard,deck_guard,ai_evade	generated_card_pool.tsv	
enemy_scout_footwork_advanced	enemy_scout_footwork_advanced	scout_footwork	big_map_normal	common	normal	advanced	2	advanced	5	movement	footwork_circle_step	movement	footwork	common	control	movement	3	3	1	3	117.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	role_movement,role_tempo,variant_advanced,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_movement,deck_movement,ai_angle	generated_card_pool.tsv	
enemy_scout_footwork_advanced	enemy_scout_footwork_advanced	scout_footwork	big_map_normal	common	normal	advanced	2	advanced	6	movement	footwork_reverse_slide	movement	footwork	common	retreat	movement	3	3	1	3	109.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	role_movement,role_tempo,variant_advanced,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_retreat,deck_movement,ai_evade	generated_card_pool.tsv	
enemy_scout_footwork_advanced	enemy_scout_footwork_advanced	scout_footwork	big_map_normal	common	normal	advanced	2	advanced	7	movement	footwork_circle_step	movement	footwork	common	control	movement	3	3	1	3	105.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit,repeat_penalty	role_movement,role_tempo,variant_advanced,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_movement,deck_movement,ai_angle	generated_card_pool.tsv	
enemy_scout_footwork_advanced	enemy_scout_footwork_advanced	scout_footwork	big_map_normal	common	normal	advanced	2	advanced	8	posture_break	footwork_low_break	posture_break	footwork	uncommon	break	posture_break	3	-1	1	3	104.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_movement,role_tempo,variant_advanced,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_break,deck_posture_break,ai_trip	generated_card_pool.tsv	
enemy_scout_footwork_advanced	enemy_scout_footwork_advanced	scout_footwork	big_map_normal	common	normal	advanced	2	advanced	9	tempo	footwork_tempo_steal	tempo	footwork	uncommon	tempo	tempo	5	1	1	3	112.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_movement,role_tempo,variant_advanced,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_tempo,deck_tempo,ai_steal	generated_card_pool.tsv	
enemy_scout_footwork_advanced	enemy_scout_footwork_advanced	scout_footwork	big_map_normal	common	normal	advanced	2	advanced	10	tempo	footwork_tempo_steal	tempo	footwork	uncommon	tempo	tempo	5	1	1	3	100.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit,repeat_penalty	role_movement,role_tempo,variant_advanced,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_tempo,deck_tempo,ai_steal	generated_card_pool.tsv	
enemy_scout_footwork_advanced	enemy_scout_footwork_advanced	scout_footwork	big_map_normal	common	normal	advanced	2	advanced	11	combo	generic_link_cut	combo	generic	uncommon	combo_bridge	combo	4	0	1	3	81.00	role_match,generic_fallback,distance_match,rarity_fit	role_movement,role_tempo,variant_advanced,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_generic,role_combo_bridge,deck_combo,ai_link	generated_card_pool.tsv	
enemy_scout_footwork_advanced	enemy_scout_footwork_advanced	scout_footwork	big_map_normal	common	normal	advanced	2	advanced	12	special	footwork_special_flow	special	footwork	special	combo_bridge	special	6	-2	1	3	90.00	role_match,weapon_match,required_tag_match,distance_match	role_movement,role_tempo,variant_advanced,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_combo_bridge,deck_special,ai_flow	generated_card_pool.tsv	
enemy_scout_footwork_aggressive	enemy_scout_footwork_aggressive	scout_footwork	big_map_normal	common	normal	advanced	3	aggressive	1	attack	footwork_evade_cut	attack	footwork	uncommon	counter	attack	6	2	1	3	102.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_movement,role_tempo,variant_aggressive,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_counter,deck_attack,ai_evade	generated_card_pool.tsv	
enemy_scout_footwork_aggressive	enemy_scout_footwork_aggressive	scout_footwork	big_map_normal	common	normal	advanced	3	aggressive	2	attack	generic_forward_press	attack	generic	common	pressure	attack	4	0	1	3	91.00	role_match,generic_fallback,distance_match,tactic_match,rarity_fit	role_movement,role_tempo,variant_aggressive,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_generic,role_pressure,deck_attack,ai_press	generated_card_pool.tsv	
enemy_scout_footwork_aggressive	enemy_scout_footwork_aggressive	scout_footwork	big_map_normal	common	normal	advanced	3	aggressive	3	attack	footwork_evade_cut	attack	footwork	uncommon	counter	attack	6	2	1	3	90.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit,repeat_penalty	role_movement,role_tempo,variant_aggressive,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_counter,deck_attack,ai_evade	generated_card_pool.tsv	
enemy_scout_footwork_aggressive	enemy_scout_footwork_aggressive	scout_footwork	big_map_normal	common	normal	advanced	3	aggressive	4	guard	footwork_guard_drift	guard	footwork	common	guard	guard	4	0	1	3	104.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_movement,role_tempo,variant_aggressive,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_guard,deck_guard,ai_evade	generated_card_pool.tsv	
enemy_scout_footwork_aggressive	enemy_scout_footwork_aggressive	scout_footwork	big_map_normal	common	normal	advanced	3	aggressive	5	movement	footwork_circle_step	movement	footwork	common	control	movement	3	3	1	3	117.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	role_movement,role_tempo,variant_aggressive,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_movement,deck_movement,ai_angle	generated_card_pool.tsv	
enemy_scout_footwork_aggressive	enemy_scout_footwork_aggressive	scout_footwork	big_map_normal	common	normal	advanced	3	aggressive	6	movement	footwork_reverse_slide	movement	footwork	common	retreat	movement	3	3	1	3	109.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	role_movement,role_tempo,variant_aggressive,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_retreat,deck_movement,ai_evade	generated_card_pool.tsv	
enemy_scout_footwork_aggressive	enemy_scout_footwork_aggressive	scout_footwork	big_map_normal	common	normal	advanced	3	aggressive	7	movement	footwork_circle_step	movement	footwork	common	control	movement	3	3	1	3	105.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit,repeat_penalty	role_movement,role_tempo,variant_aggressive,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_movement,deck_movement,ai_angle	generated_card_pool.tsv	
enemy_scout_footwork_aggressive	enemy_scout_footwork_aggressive	scout_footwork	big_map_normal	common	normal	advanced	3	aggressive	8	posture_break	footwork_low_break	posture_break	footwork	uncommon	break	posture_break	3	-1	1	3	104.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_movement,role_tempo,variant_aggressive,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_break,deck_posture_break,ai_trip	generated_card_pool.tsv	
enemy_scout_footwork_aggressive	enemy_scout_footwork_aggressive	scout_footwork	big_map_normal	common	normal	advanced	3	aggressive	9	tempo	footwork_tempo_steal	tempo	footwork	uncommon	tempo	tempo	5	1	1	3	112.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_movement,role_tempo,variant_aggressive,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_tempo,deck_tempo,ai_steal	generated_card_pool.tsv	
enemy_scout_footwork_aggressive	enemy_scout_footwork_aggressive	scout_footwork	big_map_normal	common	normal	advanced	3	aggressive	10	tempo	footwork_tempo_steal	tempo	footwork	uncommon	tempo	tempo	5	1	1	3	100.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit,repeat_penalty	role_movement,role_tempo,variant_aggressive,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_tempo,deck_tempo,ai_steal	generated_card_pool.tsv	
enemy_scout_footwork_aggressive	enemy_scout_footwork_aggressive	scout_footwork	big_map_normal	common	normal	advanced	3	aggressive	11	special	footwork_special_flow	special	footwork	special	combo_bridge	special	6	-2	1	3	90.00	role_match,weapon_match,required_tag_match,distance_match	role_movement,role_tempo,variant_aggressive,weapon_footwork	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_footwork,role_combo_bridge,deck_special,ai_flow	generated_card_pool.tsv	
enemy_firearm_runner_basic	enemy_firearm_runner_basic	firearm_runner	big_map_normal	common	normal	advanced	1	basic	1	attack	enemy_firearm_shot	attack	firearm	uncommon	pressure	attack	6	-2	3	4	120.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_firearm_pressure,deck_attack,ai_firearm	generated_card_pool.tsv	
enemy_firearm_runner_basic	enemy_firearm_runner_basic	firearm_runner	big_map_normal	common	normal	advanced	1	basic	2	attack	enemy_firearm_shot	attack	firearm	uncommon	pressure	attack	6	-2	3	4	108.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit,repeat_penalty	role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_firearm_pressure,deck_attack,ai_firearm	generated_card_pool.tsv	
enemy_firearm_runner_basic	enemy_firearm_runner_basic	firearm_runner	big_map_normal	common	normal	advanced	1	basic	3	attack	enemy_firearm_close_check	attack	firearm	common	punish	attack	5	1	3	4	104.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_punish,deck_attack,ai_counterplay	generated_card_pool.tsv	
enemy_firearm_runner_basic	enemy_firearm_runner_basic	firearm_runner	big_map_normal	common	normal	advanced	1	basic	4	guard	enemy_firearm_guard_cover	guard	firearm	common	guard	guard	5	1	3	4	114.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_guard,deck_guard,ai_stabilize	generated_card_pool.tsv	
enemy_firearm_runner_basic	enemy_firearm_runner_basic	firearm_runner	big_map_normal	common	normal	advanced	1	basic	5	movement	enemy_firearm_reposition	movement	firearm	common	retreat	movement	3	-1	3	4	104.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_retreat,deck_movement,ai_counterplay	generated_card_pool.tsv	
enemy_firearm_runner_basic	enemy_firearm_runner_basic	firearm_runner	big_map_normal	common	normal	advanced	1	basic	6	posture_break	enemy_firearm_break_bayonet	posture_break	firearm	uncommon	break	posture_break	5	-3	3	4	89.00	role_match,weapon_match,required_tag_match,rarity_fit	role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_break,deck_posture_break,ai_counterplay	generated_card_pool.tsv	
enemy_firearm_runner_basic	enemy_firearm_runner_basic	firearm_runner	big_map_normal	common	normal	advanced	1	basic	7	posture_break	enemy_firearm_break_bayonet	posture_break	firearm	uncommon	break	posture_break	5	-3	3	4	77.00	role_match,weapon_match,required_tag_match,rarity_fit,repeat_penalty	role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_break,deck_posture_break,ai_counterplay	generated_card_pool.tsv	
enemy_firearm_runner_basic	enemy_firearm_runner_basic	firearm_runner	big_map_normal	common	normal	advanced	1	basic	8	tempo	enemy_firearm_aim	tempo	firearm	common	firearm_pressure	tempo	5	1	3	4	130.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit,firearm_counterplay	role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_firearm_pressure,deck_tempo,ai_setup	generated_card_pool.tsv	
enemy_firearm_runner_basic	enemy_firearm_runner_basic	firearm_runner	big_map_normal	common	normal	advanced	1	basic	9	tempo	enemy_firearm_aim	tempo	firearm	common	firearm_pressure	tempo	5	1	3	4	118.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit,repeat_penalty,firearm_counterplay	role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_firearm_pressure,deck_tempo,ai_setup	generated_card_pool.tsv	
enemy_firearm_runner_basic	enemy_firearm_runner_basic	firearm_runner	big_map_normal	common	normal	advanced	1	basic	10	special	enemy_firearm_suppression_order	special	firearm	special	firearm_pressure	special	7	-1	3	4	118.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,firearm_counterplay	role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_firearm_pressure,deck_special,ai_setup	generated_card_pool.tsv	
enemy_firearm_runner_advanced	enemy_firearm_runner_advanced	firearm_runner	big_map_normal	common	normal	advanced	2	advanced	1	attack	enemy_firearm_shot	attack	firearm	uncommon	pressure	attack	6	-2	3	4	120.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	role_firearm_pressure,role_tempo,variant_advanced,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_firearm_pressure,deck_attack,ai_firearm	generated_card_pool.tsv	
enemy_firearm_runner_advanced	enemy_firearm_runner_advanced	firearm_runner	big_map_normal	common	normal	advanced	2	advanced	2	attack	enemy_firearm_shot	attack	firearm	uncommon	pressure	attack	6	-2	3	4	108.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit,repeat_penalty	role_firearm_pressure,role_tempo,variant_advanced,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_firearm_pressure,deck_attack,ai_firearm	generated_card_pool.tsv	
enemy_firearm_runner_advanced	enemy_firearm_runner_advanced	firearm_runner	big_map_normal	common	normal	advanced	2	advanced	3	attack	enemy_firearm_close_check	attack	firearm	common	punish	attack	5	1	3	4	104.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_firearm_pressure,role_tempo,variant_advanced,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_punish,deck_attack,ai_counterplay	generated_card_pool.tsv	
enemy_firearm_runner_advanced	enemy_firearm_runner_advanced	firearm_runner	big_map_normal	common	normal	advanced	2	advanced	4	attack	enemy_firearm_close_check	attack	firearm	common	punish	attack	5	1	3	4	92.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit,repeat_penalty	role_firearm_pressure,role_tempo,variant_advanced,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_punish,deck_attack,ai_counterplay	generated_card_pool.tsv	
enemy_firearm_runner_advanced	enemy_firearm_runner_advanced	firearm_runner	big_map_normal	common	normal	advanced	2	advanced	5	guard	enemy_firearm_guard_cover	guard	firearm	common	guard	guard	5	1	3	4	114.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	role_firearm_pressure,role_tempo,variant_advanced,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_guard,deck_guard,ai_stabilize	generated_card_pool.tsv	
enemy_firearm_runner_advanced	enemy_firearm_runner_advanced	firearm_runner	big_map_normal	common	normal	advanced	2	advanced	6	movement	enemy_firearm_reposition	movement	firearm	common	retreat	movement	3	-1	3	4	104.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	role_firearm_pressure,role_tempo,variant_advanced,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_retreat,deck_movement,ai_counterplay	generated_card_pool.tsv	
enemy_firearm_runner_advanced	enemy_firearm_runner_advanced	firearm_runner	big_map_normal	common	normal	advanced	2	advanced	7	movement	enemy_firearm_reposition	movement	firearm	common	retreat	movement	3	-1	3	4	92.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit,repeat_penalty	role_firearm_pressure,role_tempo,variant_advanced,weapon_firearm	boss_only,player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_retreat,deck_movement,ai_counterplay	generated_card_pool.tsv	
